STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/8/2017,0.02,,,87,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/9/2017,0.66,,,81,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/10/2017,0,,,84,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/11/2017,0,,,79,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/12/2017,0.2,,,67,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/13/2017,0.01,,,66,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/14/2017,0,,,73,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/15/2017,0.01,,,72,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/16/2017,0.06,,,71,48
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/17/2017,0,,,61,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/18/2017,0,,,72,48
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/19/2017,0,,,72,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/20/2017,0,,,74,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/21/2017,0,,,79,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/22/2017,0,,,76,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/23/2017,0,,,77,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/24/2017,0.33,,,75,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/25/2017,0,,,66,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/26/2017,0,,,58,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/27/2017,0,,,65,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/28/2017,0,,,70,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/29/2017,1.96,,,67,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/30/2017,0.41,,,57,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/31/2017,0,,,60,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/1/2017,0,0,0,60,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/2/2017,0,0,0,63,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/3/2017,0,0,0,77,60
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/4/2017,0,0,0,74,48
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/5/2017,0.2,0,0,59,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/6/2017,0.15,0,0,69,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/7/2017,0.23,0,0,70,50
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/8/2017,0.45,0,0,50,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/9/2017,0,0,0,52,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/10/2017,0.02,0,0,58,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/11/2017,0,0,0,53,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/12/2017,0,0,0,41,23
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/13/2017,0.36,0,0,48,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/14/2017,0.26,0,0,45,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/15/2017,0,0,0,49,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/16/2017,0.03,0,0,51,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/17/2017,0,,,60,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/18/2017,0.03,,,52,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/19/2017,0.33,0,0,56,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/20/2017,0,0,0,61,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/21/2017,0,0,0,48,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/22/2017,0.08,0,0,58,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/23/2017,0,0,0,57,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/24/2017,0,0,0,43,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/25/2017,0,0,0,53,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/26/2017,0,0,0,60,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/27/2017,0,0,0,53,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/28/2017,0,0,0,53,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/29/2017,0,0,0,63,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/30/2017,0.02,,,64,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/1/2017,0,0,0,58,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/2/2017,0,0,0,54,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/3/2017,0,0,0,52,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/4/2017,0,0,0,54,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/5/2017,0,0,0,56,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/6/2017,0.27,0,0,63,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/7/2017,0.03,0,0,58,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/8/2017,0.01,0,0,46,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/9/2017,0,0,0,42,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/10/2017,0,4.2,4,37,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/11/2017,0,0,4,39,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/12/2017,0.03,0,0,45,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/13/2017,0,0,0,46,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/14/2017,0.06,0.8,1,32,21
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/15/2017,0,0,0,35,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/16/2017,0.15,2,2,29,24
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/17/2017,0,0,0,41,24
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/18/2017,0,0,0,43,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/19/2017,0,0,0,51,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/20/2017,0,0,0,58,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/21/2017,0,0,0,51,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/22/2017,0,0,0,43,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/23/2017,0.1,0,0,50,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/24/2017,0.45,0,0,60,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/25/2017,0,0,0,39,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/26/2017,0,0,0,42,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/27/2017,0,0,0,33,21
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/28/2017,0,0,0,33,13
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/29/2017,0,0,0,23,14
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/30/2017,0.04,1.1,1,28,14
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/31/2017,0,0,1,28,14
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/1/2018,0,,,20,8
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/2/2018,0,0,0,28,8
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/3/2018,0,0,0,25,16
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/4/2018,0.22,1,1,32,16
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/5/2018,0.14,3,4,26,11
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/6/2018,0,0,3,17,7
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/7/2018,0,0,3,19,4
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/8/2018,0,0,3,24,8
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/9/2018,0.04,0,3,39,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/10/2018,0,0,0,46,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/11/2018,0,0,0,47,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/12/2018,0.16,0,0,64,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/13/2018,1.51,0,0,65,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/14/2018,0,0,0,35,13
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/15/2018,0,0,0,27,16
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/16/2018,0,0,0,33,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/17/2018,0.11,0.3,0,45,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/18/2018,0,0,0,29,17
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/19/2018,0,0,0,36,17
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/20/2018,0,0,0,45,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/21/2018,0,0,0,57,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/22/2018,0,0,0,62,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/23/2018,0.25,0,0,60,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/24/2018,0,0,0,63,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/25/2018,0,0,0,63,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/26/2018,0,0,0,37,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/27/2018,0,0,0,43,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/28/2018,0.2,0,0,58,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/29/2018,0.12,0,0,58,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/30/2018,0,0,0,45,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/31/2018,0.12,0.4,0,33,17
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/1/2018,0,0,0,38,20
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/2/2018,0.17,0,0,47,20
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/3/2018,0,0,0,47,18
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/4/2018,0,0,0,31,18
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/5/2018,0.94,0,0,38,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/6/2018,0,0,0,34,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/7/2018,0.82,0.2,0,37,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/8/2018,1.4,,,37,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/9/2018,0,0,0,49,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/10/2018,0,0,0,41,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/11/2018,1.5,0,0,52,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/12/2018,0.76,0,0,62,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/13/2018,0,0,0,48,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/14/2018,0,0,0,43,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/15/2018,0.19,0,0,53,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/16/2018,0.49,0,0,62,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/17/2018,0.4,0,0,42,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/18/2018,0,0,0,46,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/19/2018,0,0,0,49,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/20/2018,0.01,0,0,72,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/21/2018,0,0,0,74,53
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/22/2018,0.01,0,0,78,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/23/2018,0.26,0,0,47,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/24/2018,0.03,0,0,48,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/25/2018,0.67,0,0,50,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/26/2018,0.13,0,0,50,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/27/2018,0,0,0,52,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/28/2018,0,0,0,59,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/1/2018,0,0,0,61,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/2/2018,1.25,0,0,60,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/3/2018,0.77,2,2,59,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/4/2018,0,0,0,45,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/6/2018,0,0,0,46,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/8/2018,0,4.1,4,51,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/9/2018,0,,3,42,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/10/2018,0,0,2,43,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/11/2018,0,0,1,45,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/12/2018,0,0,0,46,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/13/2018,0.11,,,46,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/14/2018,0,0,0,43,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/15/2018,0,0,0,41,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/16/2018,0,0,0,46,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/17/2018,0,0,0,42,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/18/2018,0,0,0,39,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/19/2018,0,0,0,52,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/20/2018,0,0,0,52,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/22/2018,0,6.6,7,52,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/23/2018,0,0,2,49,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/24/2018,0,0,0,47,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/25/2018,0,0,0,50,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/26/2018,0,0,0,47,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/27/2018,0,0,0,49,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/28/2018,0.02,0,0,48,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/29/2018,0.12,0,0,52,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/30/2018,0,0,0,74,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/31/2018,0.16,0,0,70,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/1/2018,0.2,0,0,60,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/2/2018,0,0,0,64,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/3/2018,0,0,0,64,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/4/2018,0.11,0,0,64,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/5/2018,0,0,0,66,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/6/2018,0.07,0,0,47,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/7/2018,0,0,0,65,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/8/2018,0,0,0,47,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/9/2018,0,0,0,49,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/10/2018,0.02,0,0,49,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/11/2018,0,0,0,51,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/12/2018,0,0,0,55,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/13/2018,0,0,0,72,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/14/2018,0,0,0,85,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/15/2018,0.05,0,0,84,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/16/2018,3.2,0,0,52,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/17/2018,0,0,0,67,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/18/2018,0,0,0,47,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/20/2018,0.02,0,0,58,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/21/2018,0,0,0,55,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/22/2018,0,0,0,62,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/23/2018,0,0,0,68,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/24/2018,0,0,0,73,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/25/2018,0.36,0,0,66,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/26/2018,0.02,0,0,69,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/27/2018,0.43,0,0,69,54
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/28/2018,0,,,61,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/29/2018,0.4,0,0,77,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/30/2018,0,0,0,68,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/1/2018,0,0,0,79,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/2/2018,0,0,0,81,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/3/2018,0,0,0,91,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/4/2018,0,0,0,92,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/5/2018,0,0,0,91,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/6/2018,0,0,0,76,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/7/2018,0.03,0,0,70,54
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/8/2018,0,0,0,78,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/9/2018,0,0,0,78,56
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/10/2018,0,0,0,81,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/11/2018,0.01,0,0,81,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/12/2018,0.43,0,0,80,53
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/13/2018,1.23,0,0,72,53
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/14/2018,0.42,0,0,58,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/15/2018,0,0,0,77,58
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/16/2018,0.34,0,0,89,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/17/2018,0.79,0,0,65,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/18/2018,0.09,0,0,68,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/19/2018,0.75,0,0,65,50
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/20/2018,0.07,0,0,72,53
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/21/2018,0.09,0,0,85,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/22/2018,0,0,0,83,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/23/2018,0.31,0,0,83,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/24/2018,0,0,0,82,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/25/2018,0,0,0,87,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/26/2018,0,0,0,88,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/27/2018,0.79,0,0,93,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/28/2018,0.08,0,0,93,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/29/2018,0,0,0,82,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/30/2018,0,0,0,88,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",5/31/2018,0.02,0,0,81,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/1/2018,0.2,0,0,82,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/2/2018,0,0,0,87,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/3/2018,1.97,0,0,88,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/4/2018,0.68,0,0,66,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/5/2018,0,0,0,76,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/6/2018,0.17,0,0,82,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/7/2018,0,0,0,72,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/8/2018,0,0,0,79,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/9/2018,0,0,0,85,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/10/2018,0,0,0,87,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/11/2018,2.7,0,0,74,56
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/12/2018,0,0,0,71,55
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/13/2018,0,0,0,80,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/14/2018,0,0,0,80,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/15/2018,0,0,0,87,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/16/2018,0,0,0,87,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/17/2018,0,0,0,88,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/18/2018,0,0,0,94,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/19/2018,0,0,0,95,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/20/2018,0,0,0,91,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/21/2018,0.21,0,0,89,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/22/2018,0,0,0,86,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/23/2018,0.13,0,0,73,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/24/2018,0,0,0,80,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/25/2018,0,0,0,91,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/26/2018,0,0,0,84,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/27/2018,0,0,0,86,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/28/2018,0.25,0,0,78,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/29/2018,0,0,0,91,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",6/30/2018,0,0,0,94,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/1/2018,0,0,0,98,80
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/2/2018,0,0,0,99,79
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/3/2018,0,0,0,101,80
